it	l_0	l_1	l_2	l_3	l_4	l_5	l_6	l_7	l_8	l_9	l_10	l_11	l_12	l_13	l_14	l_15	l_16	l_17	l_18	l_19	l_20	l_21	l_22	l_23	l_24	l_25	l_26	l_27	l_28	l_29	l_30	l_31	l_32	l_33	l_34	l_35	l_36	l_37	l_38	l_39	l_40	l_41	l_42	l_43	l_44	l_45	l_46	l_47	l_48	l_49	l_50	l_51	l_52	l_53	l_54	l_55	m_0	m_1	m_2	m_3	m_4	m_5	m_6	m_7	m_8	m_9	m_10	m_11	m_12	m_13	m_14	m_15	m_16	m_17	m_18	m_19	m_20	m_21	m_22	m_23	m_24	m_25	m_26	m_27	m_28	m_29	m_30	m_31	m_32	m_33	m_34	m_35	m_36	m_37	m_38	m_39	m_40	m_41	m_42	m_43	m_44	m_45	m_46	m_47	m_48	m_49	m_50	m_51	m_52	m_53	m_54	m_55	r_0	r_1	r_2	r_3	r_4	r_5	r_6	r_7	r_8	r_9	r_10	r_11	r_12	r_13	r_14	r_15	r_16	r_17	r_18	r_19	r_20	r_21	r_22	r_23	r_24	r_25	r_26	r_27	r_28	r_29	r_30	r_31	r_32	r_33	r_34	r_35	r_36	r_37	r_38	r_39	r_40	r_41	r_42	r_43	r_44	r_45	r_46	r_47	r_48	r_49	r_50	r_51	r_52	r_53	r_54	r_55	
0	0.25118718021175174	0.25118718021175174	0.25118718021175174	0.25118718021175174	0.25118718021175174	0.25118718021175174	0.25118718021175174	0.25118718021175174	0.25118718021175174	0.25118718021175174	0.25118718021175174	0.25118718021175174	0.25118718021175174	0.25118718021175174	0.25118718021175174	0.25118718021175174	0.25118718021175174	0.25118718021175174	0.25118718021175174	0.25118718021175174	0.25118718021175174	0.25118718021175174	0.25118718021175174	0.25118718021175174	0.25118718021175174	0.25118718021175174	0.25118718021175174	0.25118718021175174	0.25118718021175174	0.25118718021175174	0.25118718021175174	0.25118718021175174	0.25118718021175174	0.25118718021175174	0.25118718021175174	0.25118718021175174	0.25118718021175174	0.25118718021175174	0.25118718021175174	0.25118718021175174	0.25118718021175174	0.25118718021175174	0.25118718021175174	0.25118718021175174	0.25118718021175174	0.25118718021175174	0.25118718021175174	0.25118718021175174	0.25118718021175174	0.25118718021175174	0.25118718021175174	0.25118718021175174	0.25118718021175174	0.25118718021175174	0.25118718021175174	0.25118718021175174	0.41277930216699443	0.41277930216699443	0.41277930216699443	0.41277930216699443	0.41277930216699443	0.41277930216699443	0.41277930216699443	0.41277930216699443	0.41277930216699443	0.41277930216699443	0.41277930216699443	0.41277930216699443	0.41277930216699443	0.41277930216699443	0.41277930216699443	0.41277930216699443	0.41277930216699443	0.41277930216699443	0.41277930216699443	0.41277930216699443	0.41277930216699443	0.41277930216699443	0.41277930216699443	0.41277930216699443	0.41277930216699443	0.41277930216699443	0.41277930216699443	0.41277930216699443	0.41277930216699443	0.41277930216699443	0.41277930216699443	0.41277930216699443	0.41277930216699443	0.41277930216699443	0.41277930216699443	0.41277930216699443	0.41277930216699443	0.41277930216699443	0.41277930216699443	0.41277930216699443	0.41277930216699443	0.41277930216699443	0.41277930216699443	0.41277930216699443	0.41277930216699443	0.41277930216699443	0.41277930216699443	0.41277930216699443	0.41277930216699443	0.41277930216699443	0.41277930216699443	0.41277930216699443	0.41277930216699443	0.41277930216699443	0.41277930216699443	0.41277930216699443	-0.1615921219552427	-0.1615921219552427	-0.1615921219552427	-0.1615921219552427	-0.1615921219552427	-0.1615921219552427	-0.1615921219552427	-0.1615921219552427	-0.1615921219552427	-0.1615921219552427	-0.1615921219552427	-0.1615921219552427	-0.1615921219552427	-0.1615921219552427	-0.1615921219552427	-0.1615921219552427	-0.1615921219552427	-0.1615921219552427	-0.1615921219552427	-0.1615921219552427	-0.1615921219552427	-0.1615921219552427	-0.1615921219552427	-0.1615921219552427	-0.1615921219552427	-0.1615921219552427	-0.1615921219552427	-0.1615921219552427	-0.1615921219552427	-0.1615921219552427	-0.1615921219552427	-0.1615921219552427	-0.1615921219552427	-0.1615921219552427	-0.1615921219552427	-0.1615921219552427	-0.1615921219552427	-0.1615921219552427	-0.1615921219552427	-0.1615921219552427	-0.1615921219552427	-0.1615921219552427	-0.1615921219552427	-0.1615921219552427	-0.1615921219552427	-0.1615921219552427	-0.1615921219552427	-0.1615921219552427	-0.1615921219552427	-0.1615921219552427	-0.1615921219552427	-0.1615921219552427	-0.1615921219552427	-0.1615921219552427	-0.1615921219552427	-0.1615921219552427
1000	0.1698831707654945	0.1698831707654945	0.1698831707654945	0.1698831707654945	0.1698831707654945	0.1698831707654945	0.1698831707654945	0.1698831707654945	0.1698831707654945	0.1698831707654945	0.1698831707654945	0.1698831707654945	0.1698831707654945	0.1698831707654945	0.1698831707654945	0.1698831707654945	0.1698831707654945	0.1698831707654945	0.1698831707654945	0.1698831707654945	0.1698831707654945	0.1698831707654945	0.1698831707654945	0.1698831707654945	0.1698831707654945	0.1698831707654945	0.1698831707654945	0.1698831707654945	0.1698831707654945	0.1698831707654945	0.1698831707654945	0.1698831707654945	0.1698831707654945	0.1698831707654945	0.1698831707654945	0.1698831707654945	0.1698831707654945	0.1698831707654945	0.1698831707654945	0.1698831707654945	0.1698831707654945	0.1698831707654945	0.1698831707654945	0.1698831707654945	0.1698831707654945	0.1698831707654945	0.1698831707654945	0.1698831707654945	0.1698831707654945	0.1698831707654945	0.1698831707654945	0.1698831707654945	0.1698831707654945	0.1698831707654945	0.1698831707654945	0.1698831707654945	0.16056799429919175	0.16056799429919175	0.16056799429919175	0.16056799429919175	0.16056799429919175	0.16056799429919175	0.16056799429919175	0.16056799429919175	0.16056799429919175	0.16056799429919175	0.16056799429919175	0.16056799429919175	0.16056799429919175	0.16056799429919175	0.16056799429919175	0.16056799429919175	0.16056799429919175	0.16056799429919175	0.16056799429919175	0.16056799429919175	0.16056799429919175	0.16056799429919175	0.16056799429919175	0.16056799429919175	0.16056799429919175	0.16056799429919175	0.16056799429919175	0.16056799429919175	0.16056799429919175	0.16056799429919175	0.16056799429919175	0.16056799429919175	0.16056799429919175	0.16056799429919175	0.16056799429919175	0.16056799429919175	0.16056799429919175	0.16056799429919175	0.16056799429919175	0.16056799429919175	0.16056799429919175	0.16056799429919175	0.16056799429919175	0.16056799429919175	0.16056799429919175	0.16056799429919175	0.16056799429919175	0.16056799429919175	0.16056799429919175	0.16056799429919175	0.16056799429919175	0.16056799429919175	0.16056799429919175	0.16056799429919175	0.16056799429919175	0.16056799429919175	0.0093151764663027548	0.0093151764663027548	0.0093151764663027548	0.0093151764663027548	0.0093151764663027548	0.0093151764663027548	0.0093151764663027548	0.0093151764663027548	0.0093151764663027548	0.0093151764663027548	0.0093151764663027548	0.0093151764663027548	0.0093151764663027548	0.0093151764663027548	0.0093151764663027548	0.0093151764663027548	0.0093151764663027548	0.0093151764663027548	0.0093151764663027548	0.0093151764663027548	0.0093151764663027548	0.0093151764663027548	0.0093151764663027548	0.0093151764663027548	0.0093151764663027548	0.0093151764663027548	0.0093151764663027548	0.0093151764663027548	0.0093151764663027548	0.0093151764663027548	0.0093151764663027548	0.0093151764663027548	0.0093151764663027548	0.0093151764663027548	0.0093151764663027548	0.0093151764663027548	0.0093151764663027548	0.0093151764663027548	0.0093151764663027548	0.0093151764663027548	0.0093151764663027548	0.0093151764663027548	0.0093151764663027548	0.0093151764663027548	0.0093151764663027548	0.0093151764663027548	0.0093151764663027548	0.0093151764663027548	0.0093151764663027548	0.0093151764663027548	0.0093151764663027548	0.0093151764663027548	0.0093151764663027548	0.0093151764663027548	0.0093151764663027548	0.0093151764663027548
2000	0.31644187892620823	0.31644187892620823	0.31644187892620823	0.31644187892620823	0.31644187892620823	0.31644187892620823	0.10111947027441681	0.10111947027441681	0.10111947027441681	0.10111947027441681	0.10111947027441681	0.10111947027441681	0.10111947027441681	0.10111947027441681	0.10111947027441681	0.10111947027441681	0.10111947027441681	0.10111947027441681	0.10111947027441681	0.10111947027441681	0.10111947027441681	0.22791425229933859	0.22791425229933859	0.22791425229933859	0.22791425229933859	0.22791425229933859	0.22791425229933859	0.22791425229933859	0.22791425229933859	0.22791425229933859	0.22791425229933859	0.22791425229933859	0.22791425229933859	0.22791425229933859	0.22791425229933859	0.22791425229933859	0.22791425229933859	0.22791425229933859	0.22791425229933859	0.22791425229933859	0.22791425229933859	0.22791425229933859	0.22791425229933859	0.22791425229933859	0.22791425229933859	0.22791425229933859	0.22791425229933859	0.22791425229933859	0.22791425229933859	0.22791425229933859	0.22791425229933859	0.22791425229933859	0.22791425229933859	0.22791425229933859	0.22791425229933859	0.22791425229933859	0.36323542793251257	0.36323542793251257	0.36323542793251257	0.36323542793251257	0.36323542793251257	0.36323542793251257	0.36323542793251257	0.10951291415721637	0.10951291415721637	0.10951291415721637	0.10951291415721637	0.10951291415721637	0.10951291415721637	0.10951291415721637	0.10951291415721637	0.10951291415721637	0.10951291415721637	0.10951291415721637	0.10951291415721637	0.10951291415721637	0.10951291415721637	0.10951291415721637	0.095433652532009125	0.095433652532009125	0.095433652532009125	0.095433652532009125	0.095433652532009125	0.095433652532009125	0.095433652532009125	0.095433652532009125	0.095433652532009125	0.095433652532009125	0.095433652532009125	0.095433652532009125	0.095433652532009125	0.095433652532009125	0.095433652532009125	0.06175368669255922	0.06175368669255922	0.06175368669255922	0.06175368669255922	0.06175368669255922	0.06175368669255922	0.06175368669255922	0.06175368669255922	0.06175368669255922	0.06175368669255922	0.06175368669255922	0.06175368669255922	0.06175368669255922	0.06175368669255922	0.06175368669255922	0.06175368669255922	0.06175368669255922	0.06175368669255922	0.06175368669255922	-0.046793549006304336	-0.046793549006304336	-0.046793549006304336	-0.046793549006304336	-0.046793549006304336	-0.046793549006304336	-0.26211595765809576	-0.0083934438827995561	-0.0083934438827995561	-0.0083934438827995561	-0.0083934438827995561	-0.0083934438827995561	-0.0083934438827995561	-0.0083934438827995561	-0.0083934438827995561	-0.0083934438827995561	-0.0083934438827995561	-0.0083934438827995561	-0.0083934438827995561	-0.0083934438827995561	-0.0083934438827995561	0.11840133814212223	0.13248059976732945	0.13248059976732945	0.13248059976732945	0.13248059976732945	0.13248059976732945	0.13248059976732945	0.13248059976732945	0.13248059976732945	0.13248059976732945	0.13248059976732945	0.13248059976732945	0.13248059976732945	0.13248059976732945	0.13248059976732945	0.13248059976732945	0.16616056560677939	0.16616056560677939	0.16616056560677939	0.16616056560677939	0.16616056560677939	0.16616056560677939	0.16616056560677939	0.16616056560677939	0.16616056560677939	0.16616056560677939	0.16616056560677939	0.16616056560677939	0.16616056560677939	0.16616056560677939	0.16616056560677939	0.16616056560677939	0.16616056560677939	0.16616056560677939	0.16616056560677939
3000	0.24837045952925491	0.24837045952925491	0.24837045952925491	0.24837045952925491	0.24837045952925491	0.24837045952925491	0.24837045952925491	0.066797983997806593	0.066797983997806593	0.066797983997806593	0.066797983997806593	0.066797983997806593	0.066797983997806593	0.066797983997806593	0.066797983997806593	0.066797983997806593	0.066797983997806593	0.066797983997806593	0.066797983997806593	0.22417987968534261	0.22417987968534261	0.22417987968534261	0.22417987968534261	0.22417987968534261	0.22417987968534261	0.22417987968534261	0.22417987968534261	0.22417987968534261	0.22417987968534261	0.22417987968534261	0.22417987968534261	0.22417987968534261	0.22417987968534261	0.22417987968534261	0.22417987968534261	0.22417987968534261	0.22417987968534261	0.22417987968534261	0.22417987968534261	0.22417987968534261	0.22417987968534261	0.22417987968534261	0.22417987968534261	0.22417987968534261	0.22417987968534261	0.22417987968534261	0.22417987968534261	0.22417987968534261	0.22417987968534261	0.22417987968534261	0.22417987968534261	0.22417987968534261	0.22417987968534261	0.22417987968534261	0.22417987968534261	0.22417987968534261	0.88438168267366046	0.88438168267366046	0.16911737578546268	0.16911737578546268	0.16911737578546268	0.16911737578546268	0.16911737578546268	0.086933079347083622	0.086933079347083622	0.086933079347083622	0.086933079347083622	0.086933079347083622	0.086933079347083622	0.086933079347083622	0.086933079347083622	0.086933079347083622	0.086933079347083622	0.086933079347083622	0.086933079347083622	0.086933079347083622	0.086933079347083622	0.086933079347083622	0.086933079347083622	0.086933079347083622	0.061680345349854393	0.061680345349854393	0.061680345349854393	0.061680345349854393	0.061680345349854393	0.061680345349854393	0.061680345349854393	0.061680345349854393	0.061680345349854393	0.061680345349854393	0.061680345349854393	0.061680345349854393	0.061680345349854393	0.061680345349854393	0.061680345349854393	0.094773304940313802	0.094773304940313802	0.094773304940313802	0.094773304940313802	0.094773304940313802	0.094773304940313802	0.094773304940313802	0.094773304940313802	0.094773304940313802	0.094773304940313802	0.094773304940313802	0.094773304940313802	0.094773304940313802	0.094773304940313802	0.094773304940313802	0.094773304940313802	0.094773304940313802	-0.6360112231444055	-0.6360112231444055	0.079253083743792224	0.079253083743792224	0.079253083743792224	0.079253083743792224	0.079253083743792224	-0.02013509534927703	-0.02013509534927703	-0.02013509534927703	-0.02013509534927703	-0.02013509534927703	-0.02013509534927703	-0.02013509534927703	-0.02013509534927703	-0.02013509534927703	-0.02013509534927703	-0.02013509534927703	-0.02013509534927703	0.13724680033825898	0.13724680033825898	0.13724680033825898	0.13724680033825898	0.13724680033825898	0.16249953433548822	0.16249953433548822	0.16249953433548822	0.16249953433548822	0.16249953433548822	0.16249953433548822	0.16249953433548822	0.16249953433548822	0.16249953433548822	0.16249953433548822	0.16249953433548822	0.16249953433548822	0.16249953433548822	0.16249953433548822	0.16249953433548822	0.12940657474502881	0.12940657474502881	0.12940657474502881	0.12940657474502881	0.12940657474502881	0.12940657474502881	0.12940657474502881	0.12940657474502881	0.12940657474502881	0.12940657474502881	0.12940657474502881	0.12940657474502881	0.12940657474502881	0.12940657474502881	0.12940657474502881	0.12940657474502881	0.12940657474502881
4000	0.26716007364178507	0.26716007364178507	0.26716007364178507	0.26716007364178507	0.26716007364178507	0.26716007364178507	0.26716007364178507	0.065756376309794126	0.065756376309794126	0.065756376309794126	0.065756376309794126	0.065756376309794126	0.065756376309794126	0.065756376309794126	0.065756376309794126	0.065756376309794126	0.065756376309794126	0.065756376309794126	0.065756376309794126	0.065756376309794126	0.24832979039118613	0.24832979039118613	0.24832979039118613	0.24832979039118613	0.24832979039118613	0.24832979039118613	0.24832979039118613	0.24832979039118613	0.24832979039118613	0.24832979039118613	0.24832979039118613	0.24832979039118613	0.24832979039118613	0.24832979039118613	0.24832979039118613	0.24832979039118613	0.24832979039118613	0.24832979039118613	0.24832979039118613	0.24832979039118613	0.24832979039118613	0.24832979039118613	0.24832979039118613	0.24832979039118613	0.24832979039118613	0.24832979039118613	0.24832979039118613	0.24832979039118613	0.24832979039118613	0.24832979039118613	0.24832979039118613	0.24832979039118613	0.24832979039118613	0.24832979039118613	0.24832979039118613	0.24832979039118613	1.2963572266683467	1.2963572266683467	0.11583695283906438	0.11583695283906438	0.11583695283906438	0.11583695283906438	0.11583695283906438	0.11583695283906438	0.11583695283906438	0.0894069448437875	0.0894069448437875	0.0894069448437875	0.0894069448437875	0.0894069448437875	0.0894069448437875	0.0894069448437875	0.0894069448437875	0.0894069448437875	0.0894069448437875	0.0894069448437875	0.0894069448437875	0.0894069448437875	0.0894069448437875	0.0894069448437875	0.0894069448437875	0.080743505356695666	0.080743505356695666	0.080743505356695666	0.080743505356695666	0.080743505356695666	0.080743505356695666	0.080743505356695666	0.080743505356695666	0.080743505356695666	0.080743505356695666	0.080743505356695666	0.080743505356695666	0.080743505356695666	0.080743505356695666	0.080743505356695666	0.086276331773614531	0.086276331773614531	0.086276331773614531	0.086276331773614531	0.086276331773614531	0.086276331773614531	0.086276331773614531	0.086276331773614531	0.086276331773614531	0.086276331773614531	0.086276331773614531	0.086276331773614531	0.086276331773614531	0.086276331773614531	0.086276331773614531	0.086276331773614531	-1.0291971530265616	-1.0291971530265616	0.1513231208027207	0.1513231208027207	0.1513231208027207	0.1513231208027207	0.1513231208027207	-0.050080576529270254	-0.050080576529270254	-0.023650568533993374	-0.023650568533993374	-0.023650568533993374	-0.023650568533993374	-0.023650568533993374	-0.023650568533993374	-0.023650568533993374	-0.023650568533993374	-0.023650568533993374	-0.023650568533993374	-0.023650568533993374	0.15892284554739863	0.15892284554739863	0.15892284554739863	0.15892284554739863	0.15892284554739863	0.16758628503449047	0.16758628503449047	0.16758628503449047	0.16758628503449047	0.16758628503449047	0.16758628503449047	0.16758628503449047	0.16758628503449047	0.16758628503449047	0.16758628503449047	0.16758628503449047	0.16758628503449047	0.16758628503449047	0.16758628503449047	0.16758628503449047	0.16205345861757159	0.16205345861757159	0.16205345861757159	0.16205345861757159	0.16205345861757159	0.16205345861757159	0.16205345861757159	0.16205345861757159	0.16205345861757159	0.16205345861757159	0.16205345861757159	0.16205345861757159	0.16205345861757159	0.16205345861757159	0.16205345861757159	0.16205345861757159
5000	0.2043083177276197	0.2043083177276197	0.2043083177276197	0.2043083177276197	0.2043083177276197	0.2043083177276197	0.2043083177276197	0.067772360960192748	0.067772360960192748	0.067772360960192748	0.067772360960192748	0.067772360960192748	0.067772360960192748	0.067772360960192748	0.067772360960192748	0.067772360960192748	0.067772360960192748	0.067772360960192748	0.067772360960192748	0.067772360960192748	0.17195511515756054	0.17195511515756054	0.17195511515756054	0.17195511515756054	0.17195511515756054	0.17195511515756054	0.17195511515756054	0.17195511515756054	0.17195511515756054	0.17195511515756054	0.17195511515756054	0.17195511515756054	0.17195511515756054	0.17195511515756054	0.17195511515756054	0.17195511515756054	0.17195511515756054	0.17195511515756054	0.17195511515756054	0.17195511515756054	0.17195511515756054	0.17195511515756054	0.17195511515756054	0.17195511515756054	0.17195511515756054	0.17195511515756054	0.17195511515756054	0.17195511515756054	0.17195511515756054	0.17195511515756054	0.17195511515756054	0.17195511515756054	0.17195511515756054	0.17195511515756054	0.17195511515756054	0.17195511515756054	0.96248508499932184	0.96248508499932184	0.15445738240009477	0.15445738240009477	0.15445738240009477	0.15445738240009477	0.15445738240009477	0.15445738240009477	0.15445738240009477	0.12018921138457961	0.12018921138457961	0.12018921138457961	0.12018921138457961	0.12018921138457961	0.12018921138457961	0.12018921138457961	0.12018921138457961	0.12018921138457961	0.12018921138457961	0.12018921138457961	0.12018921138457961	0.12018921138457961	0.12018921138457961	0.12018921138457961	0.12018921138457961	0.053027884051276591	0.053027884051276591	0.053027884051276591	0.053027884051276591	0.053027884051276591	0.053027884051276591	0.053027884051276591	0.053027884051276591	0.053027884051276591	0.053027884051276591	0.053027884051276591	0.053027884051276591	0.053027884051276591	0.053027884051276591	0.053027884051276591	0.14827813728580128	0.14827813728580128	0.14827813728580128	0.14827813728580128	0.14827813728580128	0.14827813728580128	0.14827813728580128	0.14827813728580128	0.14827813728580128	0.14827813728580128	0.14827813728580128	0.14827813728580128	0.14827813728580128	0.14827813728580128	0.14827813728580128	0.14827813728580128	-0.75817676727170213	-0.75817676727170213	0.049850935327524937	0.049850935327524937	0.049850935327524937	0.049850935327524937	0.049850935327524937	-0.086685021439902019	-0.086685021439902019	-0.05241685042438686	-0.05241685042438686	-0.05241685042438686	-0.05241685042438686	-0.05241685042438686	-0.05241685042438686	-0.05241685042438686	-0.05241685042438686	-0.05241685042438686	-0.05241685042438686	-0.05241685042438686	0.051765903772980931	0.051765903772980931	0.051765903772980931	0.051765903772980931	0.051765903772980931	0.11892723110628395	0.11892723110628395	0.11892723110628395	0.11892723110628395	0.11892723110628395	0.11892723110628395	0.11892723110628395	0.11892723110628395	0.11892723110628395	0.11892723110628395	0.11892723110628395	0.11892723110628395	0.11892723110628395	0.11892723110628395	0.11892723110628395	0.023676977871759264	0.023676977871759264	0.023676977871759264	0.023676977871759264	0.023676977871759264	0.023676977871759264	0.023676977871759264	0.023676977871759264	0.023676977871759264	0.023676977871759264	0.023676977871759264	0.023676977871759264	0.023676977871759264	0.023676977871759264	0.023676977871759264	0.023676977871759264
6000	0.22439639138974479	0.22439639138974479	0.22439639138974479	0.22439639138974479	0.22439639138974479	0.22439639138974479	0.060144308234765152	0.060144308234765152	0.060144308234765152	0.060144308234765152	0.060144308234765152	0.060144308234765152	0.060144308234765152	0.060144308234765152	0.060144308234765152	0.060144308234765152	0.060144308234765152	0.15919451764935827	0.15919451764935827	0.15919451764935827	0.15919451764935827	0.15919451764935827	0.15919451764935827	0.15919451764935827	0.15919451764935827	0.15919451764935827	0.15919451764935827	0.15919451764935827	0.15919451764935827	0.15919451764935827	0.15919451764935827	0.43017867664969117	0.43017867664969117	0.43017867664969117	0.43017867664969117	0.43017867664969117	0.43017867664969117	0.43017867664969117	0.43017867664969117	0.43017867664969117	0.43017867664969117	0.43017867664969117	0.43017867664969117	0.43017867664969117	0.43017867664969117	0.43017867664969117	0.43017867664969117	0.43017867664969117	0.43017867664969117	0.43017867664969117	0.43017867664969117	0.3120405726722334	0.3120405726722334	0.3120405726722334	0.3120405726722334	0.3120405726722334	1.2717518517696997	1.2717518517696997	0.18405800034608641	0.18405800034608641	0.18405800034608641	0.18405800034608641	0.18405800034608641	0.18405800034608641	0.18405800034608641	0.1018937755277837	0.1018937755277837	0.1018937755277837	0.1018937755277837	0.1018937755277837	0.1018937755277837	0.1018937755277837	0.1018937755277837	0.1018937755277837	0.1018937755277837	0.1018937755277837	0.1018937755277837	0.1018937755277837	0.1018937755277837	0.1018937755277837	0.1018937755277837	0.094739593661239366	0.094739593661239366	0.094739593661239366	0.094739593661239366	0.094739593661239366	0.094739593661239366	0.094739593661239366	0.094739593661239366	0.094739593661239366	0.094739593661239366	0.094739593661239366	0.094739593661239366	0.094739593661239366	0.094739593661239366	0.094739593661239366	0.10911029778022262	0.10911029778022262	0.10911029778022262	0.10911029778022262	0.10911029778022262	0.10911029778022262	0.10911029778022262	0.10911029778022262	0.10911029778022262	0.10911029778022262	0.10911029778022262	0.10911029778022262	0.10911029778022262	0.10911029778022262	0.10911029778022262	0.10911029778022262	-1.0473554603799549	-1.0473554603799549	0.040338391043658384	0.040338391043658384	0.040338391043658384	0.040338391043658384	-0.12391369211132125	-0.12391369211132125	-0.12391369211132125	-0.041749467293018545	-0.041749467293018545	-0.041749467293018545	-0.041749467293018545	-0.041749467293018545	-0.041749467293018545	-0.041749467293018545	-0.041749467293018545	0.057300742121574572	0.057300742121574572	0.057300742121574572	0.057300742121574572	0.057300742121574572	0.057300742121574572	0.057300742121574572	0.057300742121574572	0.064454923988118903	0.064454923988118903	0.064454923988118903	0.064454923988118903	0.064454923988118903	0.064454923988118903	0.33543908298845182	0.33543908298845182	0.33543908298845182	0.33543908298845182	0.33543908298845182	0.33543908298845182	0.33543908298845182	0.33543908298845182	0.33543908298845182	0.32106837886946854	0.32106837886946854	0.32106837886946854	0.32106837886946854	0.32106837886946854	0.32106837886946854	0.32106837886946854	0.32106837886946854	0.32106837886946854	0.32106837886946854	0.32106837886946854	0.20293027489201076	0.20293027489201076	0.20293027489201076	0.20293027489201076	0.20293027489201076
7000	0.3688632058542573	0.3688632058542573	0.3688632058542573	0.3688632058542573	0.3688632058542573	0.3688632058542573	0.043532997731071117	0.043532997731071117	0.043532997731071117	0.043532997731071117	0.043532997731071117	0.043532997731071117	0.043532997731071117	0.043532997731071117	0.043532997731071117	0.043532997731071117	0.043532997731071117	0.15918166260134947	0.15918166260134947	0.15918166260134947	0.15918166260134947	0.15918166260134947	0.15918166260134947	0.15918166260134947	0.15918166260134947	0.15918166260134947	0.15918166260134947	0.15918166260134947	0.15918166260134947	0.15918166260134947	0.29460876572371125	0.29460876572371125	0.29460876572371125	0.29460876572371125	0.29460876572371125	0.29460876572371125	0.29460876572371125	0.29460876572371125	0.29460876572371125	0.29460876572371125	0.29460876572371125	0.29460876572371125	0.29460876572371125	0.29460876572371125	0.29460876572371125	0.29460876572371125	0.29460876572371125	0.29460876572371125	0.29460876572371125	0.29460876572371125	0.29460876572371125	0.55820283276511906	0.55820283276511906	0.55820283276511906	0.55820283276511906	0.55820283276511906	1.3642541228574681	1.3642541228574681	0.13439555199948622	0.13439555199948622	0.13439555199948622	0.13439555199948622	0.13439555199948622	0.13439555199948622	0.13439555199948622	0.093004326229434053	0.093004326229434053	0.093004326229434053	0.093004326229434053	0.093004326229434053	0.093004326229434053	0.093004326229434053	0.093004326229434053	0.093004326229434053	0.093004326229434053	0.093004326229434053	0.093004326229434053	0.093004326229434053	0.093004326229434053	0.093004326229434053	0.05095269871337009	0.05095269871337009	0.05095269871337009	0.05095269871337009	0.05095269871337009	0.05095269871337009	0.05095269871337009	0.05095269871337009	0.05095269871337009	0.05095269871337009	0.05095269871337009	0.05095269871337009	0.05095269871337009	0.05095269871337009	0.05095269871337009	0.20657242245093835	0.20657242245093835	0.20657242245093835	0.20657242245093835	0.20657242245093835	0.20657242245093835	0.20657242245093835	0.20657242245093835	0.20657242245093835	0.20657242245093835	0.20657242245093835	0.20657242245093835	0.20657242245093835	0.20657242245093835	0.20657242245093835	0.20657242245093835	0.20657242245093835	-0.9953909170032107	-0.9953909170032107	0.23446765385477109	0.23446765385477109	0.23446765385477109	0.23446765385477109	-0.090862554268415108	-0.090862554268415108	-0.090862554268415108	-0.049471328498362936	-0.049471328498362936	-0.049471328498362936	-0.049471328498362936	-0.049471328498362936	-0.049471328498362936	-0.049471328498362936	-0.049471328498362936	0.066177336371915418	0.066177336371915418	0.066177336371915418	0.066177336371915418	0.066177336371915418	0.066177336371915418	0.066177336371915418	0.10822896388797938	0.10822896388797938	0.10822896388797938	0.10822896388797938	0.10822896388797938	0.10822896388797938	0.24365606701034115	0.24365606701034115	0.24365606701034115	0.24365606701034115	0.24365606701034115	0.24365606701034115	0.24365606701034115	0.24365606701034115	0.24365606701034115	0.088036343272772905	0.088036343272772905	0.088036343272772905	0.088036343272772905	0.088036343272772905	0.088036343272772905	0.088036343272772905	0.088036343272772905	0.088036343272772905	0.088036343272772905	0.088036343272772905	0.088036343272772905	0.35163041031418074	0.35163041031418074	0.35163041031418074	0.35163041031418074	0.35163041031418074
